KR7002320000,19951124,A002320,26500,25600,26500,25600,2,500,1.923077,,10380,273373000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820000,26000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7251179,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00234000,19951124,A002340,6450,6500,6600,6450,3,0,0,,7100,4617400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002350007,19951124,A002350,12400,11800,12400,11700,2,700,5.982906,,155030,1859300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54402889,11700,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.5,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002360006,19951124,A002360,6890,6760,7000,6760,2,140,2.074074,,3740,25481000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000,6750,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.4323142,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002361004,19951124,A002365,9600,9600,9600,9600,3,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6220,9600,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.08153737,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002380004,19951124,A002380,59000,58000,59000,58000,2,1000,1.724138,,2140,125970000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000,58000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.8958442,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002390003,19951124,A002390,34500,34500,34500,34500,3,0,0,,70,2415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600000,34500,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.09413646,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002410009,19951124,A002410,13100,13000,13100,12900,2,300,2.34375,,21590,281740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259643,12800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,136.2078,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002420008,19951124,A002420,32800,32800,32800,32800,3,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204880,32800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,1,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002450005,19951124,A002450,11600,11300,11700,11300,2,300,2.654867,,10050,115822000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42782629,11300,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,1.088889,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002460004,19951124,A002460,30500,30000,30700,30000,3,0,0,,3520,107372000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400000,30500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.6760063,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00247000,19951124,A002470,8650,8600,8750,8600,2,50,0.5813953,,32370,28175580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8609407,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002530004,19951124,A002530,13000,13100,13200,12800,3,0,0,,22110,288200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,13000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,431.8369,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002531002,19951124,A002535,6860,6700,6870,6700,2,230,3.46908,,6030,40843000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,6630,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,673.2552,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00254000,19951124,A002540,1180,1200,1200,1170,5,-20,-1.666667,,1599,188500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,0,500,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002550002,19951124,A002550,73800,73000,75700,73000,2,800,1.09589,,90300,6677772000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43424650,73000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.08553125,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00258000,19951124,A002580,5150,5000,5180,5000,2,80,1.577909,,58840,30208980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13820883,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00258500,19951124,A002585,3520,3500,3550,3500,2,30,0.8595988,,4520,1593700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918400,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002600005,19951124,A002600,40000,40000,40000,40000,3,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,40000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9949238,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00261000,19951124,A002610,29100,29000,29500,29000,2,200,0.6920415,,258360,756271600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79527666,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00261500,19951124,A002615,20700,20500,21000,20500,2,300,1.470588,,178640,370734600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21164745,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002620003,19951124,A002620,20000,19500,20000,19500,2,600,3.092783,,5920,117297000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14214000,19400,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.08867215,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002630002,19951124,A002630,56200,53000,56200,53000,2,2000,3.690037,,2410,132487000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000,54200,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.07695534,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002700003,19951124,A002700,8560,8520,8640,8520,2,50,0.5875441,,53770,461521000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24200000,8510,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.2731329,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002710002,19951124,A002710,26300,26500,26800,26000,5,-100,-0.3787879,,3310,87298000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11455780,26400,1000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1050982,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002720001,19951124,A002720,12400,12200,12600,12200,2,100,0.8130081,,10950,136248000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8162045,12300,1000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1327785,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7001751007,19951124,A001755,9300,9310,9310,9310,2,10,0.1076426,,500,4655000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,9290,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.975,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7001770007,19951124,A001770,16200,16100,16500,16100,2,100,0.621118,,9520,154667000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000,16100,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.87453,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7001780006,19951124,A001780,36000,35900,36800,35900,2,100,0.2785515,,560,20453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672000,35900,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.4570632,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00178500,19951124,A001785,18000,18700,18700,18000,3,0,0,,750,1385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235200,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7001790005,19951124,A001790,32000,30600,32000,30600,2,1400,4.575163,,10580,333017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202200,30600,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.283428,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003200003,19951124,A003200,77500,77500,77500,77500,2,500,0.6493506,,100,7750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,77000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.6320974,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003230000,19951124,A003230,33900,33900,33900,33900,3,0,0,,10,339000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000,33900,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9348369,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003240009,19951124,A003240,500000,500000,500000,500000,3,0,0,,30,15000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113400,500000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9915397,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003280005,19951124,A003280,10500,10000,10500,10000,2,500,5,,110,1105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000,10000,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.042184,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00329000,19951124,A003290,16000,15000,16000,15000,2,300,1.910828,,10520,16625100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619361,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003300001,19951124,A003300,44500,44500,44500,44500,3,0,0,,1220,54290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080000,44500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7533218,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00332000,19951124,A003320,10900,10800,11000,10800,2,100,0.9259259,,43710,47744900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14679507,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00333000,19951124,A003330,14100,13700,14200,13700,2,300,2.173913,,58050,81702000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10024677,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00333500,19951124,A003335,9620,9500,9700,9500,2,120,1.263158,,36880,35391500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950923,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003350006,19951124,A003350,25900,25200,26000,25000,2,700,2.777778,,4020,102035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20600000,25200,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1201836,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003410008,19951124,A003410,21900,21500,21900,21500,2,500,2.336449,,48460,1056235000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32901988,21400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,3.70082,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003411006,19951124,A003415,13600,13100,13800,13100,2,400,3.030303,,2250,29834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469896,13200,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,3.192718,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003450004,19951124,A003450,15000,14900,15200,14900,2,200,1.351351,,46900,707898000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23472033,14800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.4604343,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003460003,19951124,A003460,11000,10800,11200,10800,2,100,0.9174312,,36270,398638000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10923795,10900,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.8692029,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003461001,19951124,A003465,7900,7900,8000,7800,5,-30,-0.3783102,,11200,88849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495285,7930,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7656241,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003470002,19951124,A003470,12000,11800,12100,11800,2,200,1.694915,,19650,234307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15062220,11800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7997785,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003471000,19951124,A003475,8200,8000,8200,8000,2,200,2.5,,27670,223932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12257512,8000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7375642,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003480001,19951124,A003480,11700,11600,11700,11600,2,200,1.73913,,22240,259494000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26522202,11500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.5080681,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003490000,19951124,A003490,25800,26000,26200,25800,3,0,0,,91310,2368849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50191616,25800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,1.118784,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003491008,19951124,A003495,15000,15000,15000,15000,2,200,1.351351,,700,10500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379177,14800,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9215859,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003520004,19951124,A003520,11400,11100,11400,11100,2,300,2.702703,,19940,225852000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54212859,11100,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,3.990779,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003530003,19951124,A003530,11200,10900,11300,10900,2,100,0.9009009,,29400,329336000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15167111,11100,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.6323845,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003531001,19951124,A003535,8100,7900,8100,7810,2,250,3.184713,,11180,88640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800000,7850,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.4599373,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00274000,19951124,A002740,23300,22100,24000,22100,5,-200,-0.8510638,,6080,14330400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7988323,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00274500,19951124,A002745,12900,12700,13400,12700,2,200,1.574803,,1320,1696900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411053,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002760007,19951124,A002760,14500,14000,14700,14000,2,500,3.571429,,700,9936000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,14000,1000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1419697,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002780005,19951124,A002780,2650,2620,2650,2620,2,50,1.923077,,36420,96079000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47999999,2600,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,212.3166,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002790004,19951124,A002790,19300,19600,19600,19300,5,-100,-0.5154639,,10680,208114000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500800,19400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.06229514,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002791002,19951124,A002795,10100,10300,10300,10100,5,-300,-2.884615,,2140,21642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700160,10400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.05131535,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002810000,19951124,A002810,31500,31500,31900,31500,3,0,0,,13810,435907000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12951430,31500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.08186417,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002820009,19951124,A002820,26200,25800,26400,25800,2,100,0.3831418,,5600,146499000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,26100,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1765834,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002840007,19951124,A002840,14600,14500,14700,14500,5,-100,-0.6802721,,3080,44974000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,14700,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.3622954,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00285000,19951124,A002850,32400,32000,32900,32000,2,600,1.886792,,25890,83970000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922019,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00285500,19951124,A002855,16100,15900,16300,15900,2,300,1.898734,,13980,22507800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193676,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00286000,19951124,A002860,7300,7200,7360,7200,2,100,1.388889,,572810,418021740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000000,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002870004,19951124,A002870,39500,39000,40000,39000,3,0,0,,7100,280718000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019402,39500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.7413297,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002880003,19951124,A002880,36700,36700,36700,36700,3,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,36700,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.1498852,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002900009,19951124,A002900,11800,11600,11800,11600,2,200,1.724138,,28470,334269000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500000,11600,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.782786,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002920007,19951124,A002920,40900,40900,40900,40900,2,1400,3.544304,,340,13906000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600000,39500,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.07191364,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00293000,19951124,A002930,250,250,250,250,3,0,0,,101999,2550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18319330,0,500,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00294000,19951124,A002940,1780,1710,1780,1710,2,80,4.705883,,2040,348910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953620,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00295000,19951124,A002950,18300,17800,18300,17600,2,500,2.808989,,22650,40867400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039868,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00295500,19951124,A002955,9700,9400,9700,9400,2,300,3.191489,,9590,9074500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140000,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002960003,19951124,A002960,19200,19000,19200,18700,2,700,3.783784,,5040,95644000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000,18500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9175479,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002990000,19951124,A002990,8400,8300,8400,8300,2,100,1.204819,,21370,178923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14779800,8300,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,27.67723,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7002991008,19951124,A002995,4500,4500,4600,4500,3,0,0,,51140,231903000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10220717,4500,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,28.23098,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003000007,19951124,A003000,39700,39500,39900,39000,2,700,1.794872,,4060,160350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400000,39000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.04159716,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003010006,19951124,A003010,53900,53000,53900,53000,2,900,1.698113,,4830,257898000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10357600,53000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.08020291,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00302000,19951124,A003020,1820,1820,1820,1820,2,30,1.675978,,300,54600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003030004,19951124,A003030,27300,27500,28000,27300,3,0,0,,1910,52663000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602044,27300,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.476627,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00304000,19951124,A003040,11600,11300,11600,11300,2,400,3.571429,,13250,15105900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798284,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00305000,19951124,A003050,1740,1720,1760,1720,2,20,1.162791,,48800,8518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13888200,0,5000,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003060001,19951124,A003060,2250,2250,2250,2250,2,30,1.351351,,2040,4590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14200000,2220,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,1049.823,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003540002,19951124,A003540,12500,12200,12600,12200,2,100,0.8064516,,44340,555079000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400000,12400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.9034091,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003541000,19951124,A003545,8450,8410,8590,8410,2,50,0.5952381,,47940,407819000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000,8400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.8317187,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003550001,19951124,A003550,16300,16100,16300,16100,2,300,1.875,,59140,960660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72876892,16000,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,1.065809,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003551009,19951124,A003555,10500,10200,10700,10200,2,100,0.9615385,,7920,83182000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13123108,10400,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.4424753,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003560000,19951124,A003560,6200,6100,6200,6100,2,100,1.639344,,5220,32056000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18704810,6100,500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,90.57525,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003570009,19951124,A003570,7370,7300,7500,7300,2,140,1.936376,,45820,339462000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68171913,7230,2500,,0,0,0,,0,0,0,,,,,0,0,0,00,1,466.9031,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7003580008,19951124,A003580,32400,31200,32400,31100,2,1800,5.882353,,31170,997337000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,30600,5000,,0,0,0,,0,0,0,,,,,0,0,0,00,1,0.8696203,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
KR7A00359000,19951124,A003590,180,180,180,180,3,0,0,,23299,419400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24345940,0,500,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,00,,,00,00,,,,,,,,,,,,,,,,,,
